연령,직업군,결혼여부,학력,신용카드소지여부,주택대출여부,개인대출여부,contact,통화시간,연락시도횟수,p_days,과거통화횟수,계약여부,연락일자,카드종류
49,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,81,3,,0,no,2018-11-01,159
44,서비스종사자,결혼,고졸,미확인,없음,없음,유선전화,399,8,,0,no,2018-11-01,160
34,산업노동자,결혼,전문학교,없음,대출있음,없음,유선전화,42,2,,0,no,2018-11-01,161
39,기술자,이혼,석박사,없음,없음,없음,유선전화,29,2,,0,no,2018-11-01,162
56,서비스종사자,결혼,전문학교,미확인,대출있음,없음,유선전화,75,14,,0,no,2018-11-01,163
41,기술자,결혼,석박사,없음,대출있음,없음,유선전화,47,3,,0,no,2018-11-01,164
32,미확인,미혼,검정고시,없음,대출있음,없음,유선전화,62,2,,0,no,2018-11-01,165
30,주부,결혼,전문학교,미확인,없음,없음,유선전화,484,5,,0,no,2018-11-01,166
33,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,305,10,,0,no,2018-11-01,167
46,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,95,1,,0,no,2018-11-01,168
34,공무원,결혼,대졸학사,없음,없음,없음,유선전화,893,8,,0,yes,2018-11-01,169
57,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,62,2,,0,no,2018-11-01,170
29,회사원,결혼,석박사,없음,없음,없음,유선전화,103,3,,0,no,2018-11-01,171
43,산업노동자,결혼,중졸,미확인,대출있음,대출있음,유선전화,204,1,,0,no,2018-11-01,172
53,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,453,1,,0,no,2018-11-01,173
53,산업노동자,결혼,고졸,없음,없음,없음,유선전화,71,1,,0,no,2018-11-01,174
50,서비스종사자,이혼,중졸,미확인,대출있음,없음,유선전화,91,4,,0,no,2018-11-01,175
44,서비스종사자,결혼,미확인,없음,없음,없음,유선전화,360,1,,0,no,2018-11-01,176
28,회사원,미혼,미확인,없음,없음,없음,유선전화,643,1,,0,no,2018-11-01,177
39,회사원,미혼,전문학교,없음,없음,없음,유선전화,29,1,,0,no,2018-11-02,178
48,서비스종사자,결혼,전문학교,미확인,대출있음,없음,유선전화,327,9,,0,no,2018-11-02,179
55,미취업자,결혼,중졸,미확인,대출있음,없음,유선전화,175,4,,0,no,2018-11-02,180
43,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,109,1,,0,no,2018-11-02,181
44,서비스종사자,이혼,전문학교,없음,없음,없음,유선전화,240,9,,0,no,2018-11-02,182
33,회사원,결혼,전문학교,없음,없음,없음,유선전화,916,1,,0,no,2018-11-02,183
43,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,363,1,,0,no,2018-11-02,184
39,미취업자,결혼,석박사,없음,대출있음,없음,유선전화,281,4,,0,no,2018-11-02,185
29,회사원,미혼,대졸학사,없음,없음,없음,유선전화,442,1,,0,no,2018-11-02,186
46,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,196,2,,0,no,2018-11-02,187
36,산업노동자,이혼,전문학교,없음,없음,없음,유선전화,68,1,,0,no,2018-11-02,188
47,공무원,결혼,대졸학사,없음,대출있음,없음,유선전화,181,1,,0,no,2018-11-02,189
41,회사원,미혼,대졸학사,없음,대출있음,대출있음,유선전화,88,5,,0,no,2018-11-02,190
47,산업노동자,이혼,고졸,미확인,없음,없음,유선전화,305,2,,0,no,2018-11-02,191
42,공무원,결혼,대졸학사,없음,없음,없음,유선전화,197,3,,0,no,2018-11-02,192
36,산업노동자,이혼,전문학교,없음,대출있음,없음,유선전화,133,1,,0,no,2018-11-02,193
42,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,138,1,,0,no,2018-11-02,194
39,기업가,결혼,전문학교,없음,없음,없음,유선전화,439,1,,0,no,2018-11-02,195
45,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,232,2,,0,no,2018-11-02,196
48,산업노동자,결혼,고졸,없음,없음,없음,유선전화,63,5,,0,no,2018-11-02,197
37,회사원,결혼,대졸학사,없음,없음,없음,유선전화,867,1,,0,yes,2018-11-02,198
30,자영업자,미혼,대졸학사,없음,없음,없음,유선전화,587,1,,0,yes,2018-11-02,199
56,기술자,결혼,중졸,미확인,없음,없음,유선전화,458,1,,0,no,2018-11-02,200
28,회사원,결혼,대졸학사,없음,없음,없음,유선전화,191,1,,0,no,2018-11-03,201
33,공무원,결혼,전문학교,없음,대출있음,대출있음,유선전화,64,1,,0,no,2018-11-03,202
28,회사원,결혼,대졸학사,없음,없음,없음,유선전화,354,1,,0,no,2018-11-03,203
29,회사원,결혼,대졸학사,없음,없음,없음,유선전화,300,1,,0,no,2018-11-03,204
36,산업노동자,결혼,검정고시,없음,없음,없음,유선전화,105,4,,0,no,2018-11-03,205
35,서비스종사자,미혼,전문학교,미확인,없음,대출있음,유선전화,328,1,,0,no,2018-11-03,206
49,자영업자,결혼,석박사,없음,없음,대출있음,유선전화,339,1,,0,no,2018-11-03,207
22,기술자,결혼,고졸,미확인,없음,없음,유선전화,561,1,,0,no,2018-11-03,208
48,산업노동자,결혼,고졸,미확인,없음,대출있음,유선전화,116,1,,0,no,2018-11-03,209
53,산업노동자,이혼,중졸,없음,없음,없음,유선전화,706,1,,0,yes,2018-11-03,210
32,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,261,1,,0,no,2018-11-03,211
48,회사원,이혼,전문학교,없음,없음,없음,유선전화,314,1,,0,no,2018-11-03,212
52,회사원,이혼,검정고시,없음,대출있음,없음,유선전화,219,1,,0,no,2018-11-03,213
33,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,139,1,,0,no,2018-11-03,214
30,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,98,1,,0,no,2018-11-03,215
29,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,694,2,,0,no,2018-11-03,216
31,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,68,3,,0,no,2018-11-03,217
38,산업노동자,미혼,고졸,없음,없음,없음,유선전화,165,2,,0,no,2018-11-03,218
45,기업가,결혼,전문학교,없음,대출있음,없음,유선전화,275,2,,0,no,2018-11-03,219
36,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,153,1,,0,no,2018-11-03,220
45,기술자,미혼,석박사,없음,대출있음,없음,유선전화,83,1,,0,no,2018-11-05,221
31,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,76,1,,0,no,2018-11-05,222
47,공무원,결혼,중졸,미확인,없음,없음,유선전화,79,1,,0,no,2018-11-05,223
27,회사원,결혼,고졸,없음,없음,없음,유선전화,145,1,,0,no,2018-11-05,224
37,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,199,1,,0,no,2018-11-05,225
49,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,158,1,,0,no,2018-11-05,226
37,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,316,1,,0,no,2018-11-05,227
42,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,117,2,,0,no,2018-11-05,87
54,회사원,결혼,대졸학사,없음,없음,없음,유선전화,288,1,,0,no,2018-11-05,88
52,기술자,결혼,전문학교,없음,대출있음,없음,유선전화,78,1,,0,no,2018-11-05,89
43,기술자,결혼,석박사,없음,대출있음,없음,유선전화,26,1,,0,no,2018-11-05,90
30,산업노동자,미혼,검정고시,미확인,대출있음,없음,유선전화,100,1,,0,no,2018-11-05,91
43,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,49,1,,0,no,2018-11-05,92
52,기술자,결혼,전문학교,없음,없음,없음,유선전화,241,1,,0,no,2018-11-05,93
38,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,95,2,,0,no,2018-11-05,94
38,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,362,1,,0,no,2018-11-05,95
32,산업노동자,결혼,검정고시,없음,없음,없음,유선전화,125,1,,0,no,2018-11-05,96
47,미확인,결혼,미확인,미확인,대출있음,없음,유선전화,91,1,,0,no,2018-11-05,97
34,서비스종사자,결혼,전문학교,없음,미확인,미확인,유선전화,187,1,,0,no,2018-11-06,98
33,기술자,결혼,대졸학사,미확인,없음,없음,유선전화,420,1,,0,no,2018-11-06,99
42,기술자,결혼,석박사,미확인,없음,없음,유선전화,115,16,,0,no,2018-11-06,100
57,기술자,미혼,석박사,미확인,대출있음,없음,유선전화,64,1,,0,no,2018-11-06,101
24,자영업자,미혼,대졸학사,없음,대출있음,없음,유선전화,40,1,,0,no,2018-11-06,102
33,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,113,1,,0,no,2018-11-06,103
39,주부,결혼,대졸학사,없음,없음,없음,유선전화,68,4,,0,no,2018-11-06,104
45,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,55,1,,0,no,2018-11-06,105
31,산업노동자,결혼,검정고시,없음,없음,없음,유선전화,62,1,,0,no,2018-11-06,106
31,서비스종사자,결혼,고졸,없음,대출있음,없음,유선전화,886,2,,0,no,2018-11-06,107
48,산업노동자,결혼,고졸,없음,없음,없음,유선전화,100,1,,0,no,2018-11-06,108
37,회사원,미혼,전문학교,없음,없음,없음,유선전화,61,1,,0,no,2018-11-06,109
32,회사원,미혼,전문학교,없음,대출있음,없음,유선전화,1199,1,,0,yes,2018-11-06,110
51,회사원,결혼,검정고시,미확인,대출있음,없음,유선전화,140,1,,0,no,2018-11-07,111
33,회사원,결혼,대졸학사,없음,없음,없음,유선전화,436,1,,0,no,2018-11-07,112
60,기술자,이혼,석박사,미확인,없음,없음,유선전화,72,1,,0,no,2018-11-07,113
25,서비스종사자,미혼,전문학교,없음,없음,없음,유선전화,119,1,,0,no,2018-11-07,114
50,산업노동자,결혼,검정고시,미확인,대출있음,대출있음,유선전화,123,1,,0,no,2018-11-07,115
33,회사원,미혼,대졸학사,없음,대출있음,대출있음,유선전화,553,1,,0,no,2018-11-07,116
44,회사원,결혼,대졸학사,미확인,대출있음,없음,유선전화,320,1,,0,no,2018-11-07,117
43,기업가,결혼,대졸학사,미확인,없음,없음,유선전화,935,1,,0,yes,2018-11-07,118
57,은퇴,결혼,중졸,미확인,없음,없음,유선전화,74,1,,0,no,2018-11-07,119
58,공무원,결혼,대졸학사,없음,대출있음,없음,유선전화,81,1,,0,no,2018-11-07,120
50,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,586,1,,0,yes,2018-11-07,121
41,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,950,4,,0,no,2018-11-07,122
34,산업노동자,미혼,고졸,미확인,없음,없음,유선전화,159,1,,0,no,2018-11-07,123
31,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,838,2,,0,yes,2018-11-07,124
31,기술자,미혼,미확인,없음,없음,없음,유선전화,46,1,,0,no,2018-11-07,125
55,기술자,결혼,전문학교,미확인,없음,없음,유선전화,473,1,,0,no,2018-11-07,126
45,산업노동자,결혼,고졸,없음,없음,없음,유선전화,119,1,,0,no,2018-11-07,127
48,회사원,이혼,전문학교,없음,대출있음,대출있음,유선전화,967,2,,0,yes,2018-11-07,128
44,미취업자,미혼,중졸,없음,없음,없음,유선전화,33,1,,0,no,2018-11-08,129
30,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,148,1,,0,no,2018-11-08,130
57,산업노동자,결혼,미확인,미확인,없음,없음,유선전화,651,2,,0,yes,2018-11-08,131
39,산업노동자,결혼,석박사,없음,없음,없음,유선전화,437,2,,0,no,2018-11-08,132
52,산업노동자,이혼,전문학교,없음,없음,없음,유선전화,134,2,,0,no,2018-11-08,133
36,서비스종사자,미혼,미확인,없음,대출있음,대출있음,유선전화,116,7,,0,no,2018-11-08,134
41,자영업자,결혼,전문학교,없음,미확인,미확인,유선전화,143,1,,0,no,2018-11-08,135
43,미취업자,결혼,대졸학사,미확인,대출있음,없음,유선전화,174,1,,0,no,2018-11-08,136
39,기업가,결혼,대졸학사,없음,대출있음,없음,유선전화,63,1,,0,no,2018-11-08,137
44,산업노동자,이혼,전문학교,없음,대출있음,없음,유선전화,340,1,,0,no,2018-11-08,138
40,기업가,결혼,고졸,없음,대출있음,없음,유선전화,103,1,,0,no,2018-11-08,139
49,기술자,이혼,미확인,없음,없음,없음,유선전화,41,1,,0,no,2018-11-08,140
42,회사원,이혼,전문학교,없음,대출있음,대출있음,유선전화,247,1,,0,no,2018-11-08,141
56,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,114,1,,0,no,2018-11-08,142
31,주부,결혼,중졸,미확인,없음,없음,유선전화,327,10,,0,no,2018-11-08,143
52,미취업자,결혼,미확인,없음,대출있음,없음,유선전화,110,1,,0,no,2018-11-08,144
33,공무원,미혼,대졸학사,없음,없음,없음,유선전화,257,1,,0,no,2018-11-08,145
33,회사원,결혼,대졸학사,없음,대출있음,대출있음,유선전화,59,1,,0,no,2018-11-08,146
45,미확인,결혼,미확인,미확인,없음,없음,유선전화,113,1,,0,no,2018-11-09,147
51,기업가,결혼,석박사,없음,없음,없음,유선전화,127,1,,0,no,2018-11-09,148
36,기술자,결혼,석박사,없음,없음,없음,유선전화,183,9,,0,no,2018-11-09,149
45,기술자,결혼,대졸학사,없음,없음,없음,유선전화,142,2,,0,no,2018-11-09,150
42,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,678,4,,0,no,2018-11-09,151
43,서비스종사자,미혼,미확인,미확인,대출있음,없음,유선전화,86,2,,0,no,2018-11-09,152
42,산업노동자,결혼,미확인,없음,없음,없음,유선전화,96,7,,0,no,2018-11-09,153
36,회사원,결혼,석박사,없음,없음,없음,유선전화,211,17,,0,no,2018-11-09,154
42,산업노동자,이혼,고졸,없음,대출있음,없음,유선전화,201,5,,0,no,2018-11-09,155
48,회사원,결혼,석박사,없음,없음,없음,유선전화,105,2,,0,no,2018-11-09,156
35,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,100,5,,0,no,2018-11-09,157
30,산업노동자,미혼,중졸,미확인,없음,없음,유선전화,952,3,,0,no,2018-11-09,158
31,회사원,결혼,대졸학사,없음,없음,없음,유선전화,181,2,,0,no,2018-11-09,159
40,기술자,결혼,고졸,없음,없음,없음,유선전화,389,6,,0,no,2018-11-09,160
26,회사원,미혼,전문학교,없음,없음,없음,유선전화,203,4,,0,no,2018-11-09,161
47,산업노동자,이혼,중졸,없음,없음,대출있음,유선전화,450,2,,0,no,2018-11-09,162
41,주부,결혼,중졸,미확인,없음,없음,유선전화,105,3,,0,no,2018-11-09,163
40,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,85,6,,0,no,2018-11-09,164
37,산업노동자,결혼,고졸,없음,없음,없음,유선전화,203,2,,0,no,2018-11-09,165
38,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,74,13,,0,no,2018-11-09,166
49,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,222,9,,0,no,2018-11-09,167
50,산업노동자,이혼,중졸,없음,대출있음,없음,유선전화,30,22,,0,no,2018-11-09,168
37,회사원,결혼,고졸,없음,없음,없음,유선전화,268,2,,0,no,2018-11-09,169
55,회사원,이혼,전문학교,없음,없음,없음,유선전화,148,2,,0,no,2018-11-09,170
50,산업노동자,이혼,중졸,없음,없음,없음,유선전화,427,2,,0,no,2018-11-09,171
38,회사원,미혼,대졸학사,없음,없음,대출있음,유선전화,90,9,,0,no,2018-11-10,172
33,기업가,결혼,전문학교,없음,대출있음,없음,유선전화,177,8,,0,no,2018-11-10,173
41,회사원,미혼,전문학교,없음,없음,없음,유선전화,328,3,,0,no,2018-11-10,174
56,산업노동자,결혼,중졸,없음,없음,없음,유선전화,133,2,,0,no,2018-11-10,175
52,서비스종사자,결혼,대졸학사,없음,대출있음,대출있음,유선전화,516,2,,0,no,2018-11-10,176
51,미취업자,결혼,전문학교,미확인,대출있음,없음,유선전화,204,2,,0,no,2018-11-10,177
32,산업노동자,결혼,고졸,없음,없음,없음,유선전화,184,2,,0,no,2018-11-10,178
33,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,157,6,,0,no,2018-11-10,179
49,공무원,이혼,전문학교,미확인,없음,없음,유선전화,319,6,,0,no,2018-11-10,180
29,자영업자,결혼,대졸학사,미확인,대출있음,없음,유선전화,199,6,,0,no,2018-11-10,181
35,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,147,4,,0,no,2018-11-10,182
25,자영업자,결혼,석박사,없음,대출있음,없음,유선전화,394,2,,0,no,2018-11-10,183
47,산업노동자,결혼,중졸,미확인,대출있음,대출있음,유선전화,81,3,,0,no,2018-11-10,184
45,산업노동자,결혼,중졸,없음,없음,없음,유선전화,157,9,,0,no,2018-11-10,185
56,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,375,11,,0,no,2018-11-10,186
43,기술자,미혼,석박사,없음,대출있음,없음,유선전화,184,3,,0,no,2018-11-10,187
57,자영업자,결혼,중졸,없음,없음,없음,유선전화,162,3,,0,no,2018-11-10,188
47,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,47,7,,0,no,2018-11-10,189
45,기업가,결혼,검정고시,없음,없음,없음,유선전화,215,2,,0,no,2018-11-10,190
45,산업노동자,결혼,고졸,없음,없음,없음,유선전화,230,13,,0,no,2018-11-10,191
