age,group_job,is_married,edu,is_holder,is_mortgage,is_personal_loan,contact,call_duration,no_call_trial,p_days,no_call_past,is_contract,call_date,card_type
20,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,95,4,,0,no,2018-02-03,190
50,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,319,1,,0,no,2018-02-05,191
40,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,272,2,,0,no,2018-02-05,192
50,공무원,결혼,대졸학사,미확인,없음,없음,유선전화,142,2,,0,no,2018-02-05,193
50,회사원,미혼,검정고시,없음,대출있음,없음,유선전화,27,1,,0,no,2018-02-06,194
30,공무원,미혼,대졸학사,없음,없음,없음,유선전화,237,2,,0,no,2018-02-06,195
40,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,193,1,,0,no,2018-02-07,196
40,주부,결혼,중졸,없음,대출있음,없음,유선전화,129,2,,0,no,2018-02-07,197
50,공무원,이혼,대졸학사,없음,없음,대출있음,유선전화,116,3,,0,no,2018-02-07,198
40,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,99,1,,0,no,2018-02-07,199
30,기술자,결혼,석박사,미확인,없음,없음,유선전화,345,1,,0,no,2018-02-07,200
30,산업노동자,결혼,석박사,없음,없음,대출있음,유선전화,151,1,,0,no,2018-02-08,201
40,회사원,이혼,대졸학사,없음,대출있음,없음,유선전화,376,2,,0,no,2018-02-08,202
20,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,485,1,,0,no,2018-02-08,203
30,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,99,1,,0,no,2018-02-09,204
30,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,210,2,,0,no,2018-02-09,205
40,회사원,결혼,미확인,없음,없음,없음,유선전화,277,1,,0,no,2018-02-09,206
30,서비스종사자,결혼,전문학교,미확인,없음,없음,유선전화,326,2,,0,no,2018-02-10,207
20,서비스종사자,미혼,석박사,없음,없음,대출있음,유선전화,305,2,,0,no,2018-02-10,208
30,서비스종사자,결혼,전문학교,미확인,대출있음,대출있음,유선전화,320,1,,0,no,2018-02-10,209
30,공무원,결혼,고졸,없음,대출있음,없음,유선전화,298,1,,0,no,2018-02-10,210
30,기술자,결혼,석박사,없음,없음,없음,유선전화,125,1,,0,no,2018-02-10,211
50,회사원,결혼,전문학교,없음,없음,없음,유선전화,219,1,,0,no,2018-02-10,212
20,산업노동자,미혼,고졸,없음,없음,없음,유선전화,222,1,,0,no,2018-02-10,213
50,주부,결혼,중졸,없음,없음,없음,유선전화,513,1,,0,no,2018-02-10,214
30,산업노동자,결혼,석박사,없음,대출있음,없음,유선전화,321,1,,0,no,2018-02-11,215
30,서비스종사자,결혼,전문학교,미확인,없음,없음,유선전화,355,1,,0,no,2018-02-11,216
20,회사원,결혼,전문학교,없음,없음,없음,유선전화,240,2,,0,no,2018-02-11,217
30,기업가,이혼,전문학교,없음,대출있음,없음,유선전화,383,2,,0,no,2018-02-11,218
30,산업노동자,결혼,고졸,없음,없음,없음,유선전화,301,1,,0,no,2018-02-11,219
30,자영업자,결혼,대졸학사,없음,없음,없음,유선전화,367,5,,0,no,2018-02-12,220
30,기술자,결혼,석박사,없음,없음,없음,유선전화,179,3,,0,no,2018-02-12,221
30,산업노동자,미혼,전문학교,없음,없음,대출있음,유선전화,160,1,,0,no,2018-02-13,222
30,기술자,결혼,석박사,없음,대출있음,없음,유선전화,177,2,,0,no,2018-02-14,223
20,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,181,1,,0,no,2018-02-14,224
50,서비스종사자,결혼,검정고시,없음,없음,없음,유선전화,377,1,,0,no,2018-02-14,225
30,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,240,6,,0,no,2018-02-14,226
30,서비스종사자,결혼,전문학교,없음,없음,대출있음,유선전화,1590,2,,0,no,2018-02-14,227
30,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,125,4,,0,no,2018-02-15,87
30,공무원,미혼,대졸학사,미확인,대출있음,없음,유선전화,174,2,,0,no,2018-02-15,88
20,자영업자,미혼,대졸학사,없음,없음,없음,유선전화,518,2,,0,no,2018-02-15,89
30,산업노동자,미혼,전문학교,없음,없음,없음,유선전화,280,3,,0,no,2018-02-15,90
40,산업노동자,결혼,전문학교,미확인,없음,없음,유선전화,269,2,,0,no,2018-02-15,91
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,유선전화,394,1,,0,no,2018-02-17,92
50,공무원,결혼,석박사,없음,대출있음,대출있음,유선전화,280,1,,0,no,2018-02-17,93
50,회사원,결혼,고졸,미확인,없음,없음,유선전화,228,1,,0,no,2018-02-19,94
20,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,312,2,,0,no,2018-02-20,95
50,공무원,결혼,석박사,없음,대출있음,없음,유선전화,709,1,,0,yes,2018-02-20,96
40,산업노동자,이혼,중졸,없음,없음,없음,유선전화,78,2,,0,no,2018-02-20,97
30,산업노동자,결혼,고졸,없음,없음,없음,유선전화,33,6,,0,no,2018-02-20,98
20,산업노동자,미혼,고졸,없음,대출있음,없음,유선전화,212,2,,0,no,2018-02-20,99
30,산업노동자,결혼,고졸,미확인,없음,대출있음,유선전화,107,2,,0,no,2018-02-21,100
40,산업노동자,결혼,전문학교,미확인,대출있음,대출있음,유선전화,299,1,,0,no,2018-02-22,101
30,회사원,결혼,고졸,없음,대출있음,없음,유선전화,140,2,,0,no,2018-02-22,102
30,회사원,미혼,대졸학사,없음,없음,없음,유선전화,574,5,,0,no,2018-02-22,103
30,자영업자,이혼,전문학교,없음,없음,없음,유선전화,182,1,,0,no,2018-02-24,104
30,서비스종사자,결혼,전문학교,미확인,없음,없음,유선전화,318,3,,0,no,2018-02-24,105
30,공무원,결혼,고졸,없음,대출있음,없음,유선전화,68,9,,0,no,2018-02-24,106
50,기업가,결혼,대졸학사,미확인,대출있음,없음,유선전화,217,2,,0,no,2018-02-26,107
40,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,211,1,,0,no,2018-02-26,108
60,은퇴,결혼,대졸학사,미확인,대출있음,없음,유선전화,245,2,,0,no,2018-02-26,109
30,회사원,미혼,대졸학사,없음,없음,없음,유선전화,363,2,,0,no,2018-02-26,110
50,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,347,1,,0,no,2018-02-26,111
30,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,392,3,,0,no,2018-02-28,112
40,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,137,2,,0,no,2018-02-28,113
30,기술자,미혼,대졸학사,없음,대출있음,없음,유선전화,749,2,,0,no,2018-03-01,114
20,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,498,1,,0,no,2018-03-01,115
30,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,570,1,,0,no,2018-03-01,116
40,회사원,이혼,전문학교,없음,대출있음,없음,유선전화,142,1,,0,no,2018-03-02,117
30,산업노동자,결혼,전문학교,미확인,없음,없음,유선전화,172,1,,0,no,2018-03-02,118
40,산업노동자,결혼,석박사,없음,없음,없음,유선전화,64,1,,0,no,2018-03-02,119
30,미확인,결혼,중졸,미확인,대출있음,없음,유선전화,267,1,,0,no,2018-03-03,120
40,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,453,1,,0,no,2018-03-03,122
30,기술자,미혼,석박사,없음,대출있음,없음,유선전화,198,1,,0,no,2018-03-05,123
20,회사원,결혼,미확인,없음,없음,없음,유선전화,389,1,,0,no,2018-03-06,124
50,기술자,결혼,중졸,없음,없음,없음,유선전화,120,2,,0,no,2018-03-06,125
30,서비스종사자,결혼,전문학교,미확인,대출있음,없음,유선전화,146,8,,0,no,2018-03-06,126
40,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,27,1,,0,no,2018-03-07,127
30,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,40,3,,0,no,2018-03-08,128
50,기술자,결혼,석박사,없음,대출있음,대출있음,유선전화,92,2,,0,no,2018-03-08,129
20,기술자,미혼,석박사,없음,대출있음,없음,유선전화,324,3,,0,no,2018-03-10,130
50,공무원,이혼,전문학교,없음,없음,없음,유선전화,436,1,,0,no,2018-03-12,131
30,산업노동자,결혼,고졸,없음,없음,없음,유선전화,59,4,,0,no,2018-03-12,132
30,산업노동자,미혼,중졸,없음,미확인,미확인,유선전화,100,2,,0,no,2018-03-14,133
30,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,0,4,,0,no,2018-03-15,134
30,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,93,2,,0,no,2018-03-15,135
30,산업노동자,미혼,전문학교,없음,없음,없음,유선전화,364,2,,0,no,2018-03-16,136
50,서비스종사자,결혼,석박사,미확인,없음,대출있음,유선전화,111,3,,0,no,2018-03-16,137
20,서비스종사자,미혼,전문학교,없음,대출있음,대출있음,유선전화,466,2,,0,no,2018-03-16,138
20,기술자,결혼,석박사,없음,대출있음,없음,유선전화,345,2,,0,no,2018-03-17,139
30,산업노동자,결혼,검정고시,미확인,없음,대출있음,유선전화,294,2,,0,no,2018-03-19,140
50,기술자,결혼,미확인,없음,대출있음,없음,유선전화,241,2,,0,no,2018-03-19,141
40,회사원,이혼,고졸,없음,없음,없음,유선전화,233,2,,0,no,2018-03-19,142
50,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,149,2,,0,no,2018-03-19,143
40,회사원,이혼,대졸학사,없음,대출있음,없음,유선전화,304,2,,0,no,2018-03-19,144
30,산업노동자,결혼,전문학교,없음,대출있음,없음,유선전화,134,2,,0,no,2018-03-20,145
30,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,355,2,,0,no,2018-03-20,146
30,기술자,미혼,대졸학사,없음,대출있음,없음,유선전화,953,3,,0,no,2018-03-20,147
50,은퇴,결혼,석박사,미확인,없음,없음,유선전화,427,2,,0,no,2018-03-21,148
30,산업노동자,결혼,고졸,없음,없음,대출있음,유선전화,100,2,,0,no,2018-03-21,149
20,미취업자,미혼,대졸학사,없음,없음,대출있음,유선전화,121,2,,0,no,2018-03-21,150
20,서비스종사자,미혼,고졸,없음,대출있음,대출있음,유선전화,22,2,,0,no,2018-03-22,151
30,기업가,결혼,대졸학사,미확인,없음,없음,유선전화,477,11,,0,no,2018-03-22,152
30,산업노동자,결혼,고졸,미확인,대출있음,없음,유선전화,30,8,,0,no,2018-03-22,153
50,기술자,결혼,석박사,미확인,대출있음,없음,유선전화,160,3,,0,no,2018-03-23,154
50,회사원,이혼,대졸학사,없음,없음,없음,유선전화,136,2,,0,no,2018-03-23,155
30,산업노동자,결혼,석박사,없음,없음,없음,유선전화,305,2,,0,no,2018-03-23,156
30,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,123,1,,0,no,2018-03-23,157
20,산업노동자,결혼,전문학교,미확인,없음,없음,유선전화,103,2,,0,no,2018-03-23,158
30,기술자,결혼,대졸학사,없음,대출있음,없음,유선전화,8,2,,0,no,2018-03-24,159
30,미취업자,미혼,중졸,미확인,대출있음,없음,유선전화,267,1,,0,no,2018-03-24,160
30,서비스종사자,결혼,전문학교,미확인,대출있음,없음,유선전화,399,2,,0,no,2018-03-24,161
40,회사원,결혼,전문학교,없음,없음,대출있음,유선전화,315,2,,0,no,2018-03-26,162
30,자영업자,결혼,고졸,없음,없음,없음,유선전화,3094,2,,0,yes,2018-03-26,163
20,기술자,결혼,석박사,없음,없음,없음,유선전화,64,1,,0,no,2018-03-26,164
30,기술자,미혼,석박사,없음,없음,대출있음,유선전화,3,1,,0,no,2018-03-26,165
50,공무원,이혼,대졸학사,없음,없음,없음,유선전화,269,10,,0,no,2018-03-26,166
40,공무원,이혼,대졸학사,없음,대출있음,없음,유선전화,159,5,,0,no,2018-03-26,167
40,회사원,미혼,전문학교,미확인,대출있음,없음,유선전화,182,3,,0,no,2018-03-26,168
30,산업노동자,미혼,고졸,없음,대출있음,없음,유선전화,185,2,,0,no,2018-03-28,169
40,기술자,미혼,전문학교,없음,없음,없음,유선전화,359,6,,0,no,2018-03-28,170
40,산업노동자,결혼,검정고시,없음,없음,대출있음,유선전화,89,2,,0,no,2018-03-28,171
30,회사원,결혼,미확인,없음,대출있음,없음,유선전화,220,2,,0,no,2018-03-28,172
30,산업노동자,결혼,고졸,없음,없음,대출있음,유선전화,179,5,,0,no,2018-03-28,173
40,자영업자,결혼,대졸학사,없음,대출있음,없음,유선전화,151,5,,0,no,2018-03-28,174
40,산업노동자,결혼,중졸,미확인,미확인,미확인,유선전화,66,2,,0,no,2018-03-28,175
60,은퇴,이혼,중졸,미확인,대출있음,없음,유선전화,135,5,,0,no,2018-03-28,176
30,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,166,2,,0,no,2018-03-29,177
40,회사원,결혼,전문학교,없음,없음,없음,유선전화,132,6,,0,no,2018-03-29,178
30,회사원,결혼,대졸학사,없음,없음,없음,유선전화,141,3,,0,no,2018-03-29,179
50,공무원,미혼,고졸,없음,대출있음,없음,유선전화,265,2,,0,no,2018-03-29,180
40,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,87,3,,0,no,2018-03-30,181
50,기술자,결혼,검정고시,없음,대출있음,없음,유선전화,452,2,,0,no,2018-03-31,182
40,회사원,이혼,전문학교,없음,없음,없음,유선전화,62,2,,0,no,2018-03-31,183
40,기술자,결혼,석박사,없음,없음,없음,유선전화,348,2,,0,no,2018-03-31,184
30,기술자,결혼,전문학교,없음,대출있음,없음,유선전화,354,3,,0,no,2018-03-31,185
30,기술자,결혼,석박사,미확인,대출있음,없음,유선전화,153,2,,0,no,2018-03-31,186
30,회사원,미혼,전문학교,없음,대출있음,없음,유선전화,54,4,,0,no,2018-03-31,187
40,공무원,결혼,검정고시,미확인,대출있음,없음,유선전화,89,5,,0,no,2018-03-31,188
30,기술자,결혼,석박사,없음,대출있음,없음,유선전화,132,3,,0,no,2018-04-02,189
30,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,580,2,,0,no,2018-04-02,190
40,회사원,결혼,대졸학사,미확인,대출있음,없음,유선전화,99,6,,0,no,2018-04-02,191
30,회사원,결혼,고졸,없음,없음,없음,유선전화,34,3,,0,no,2018-04-02,192
40,회사원,이혼,전문학교,없음,없음,없음,유선전화,72,3,,0,no,2018-04-02,193
30,공무원,결혼,대졸학사,없음,대출있음,없음,유선전화,99,2,,0,no,2018-04-03,194
50,주부,결혼,검정고시,없음,미확인,미확인,유선전화,175,5,,0,no,2018-04-03,195
50,기업가,결혼,대졸학사,없음,대출있음,없음,유선전화,290,2,,0,no,2018-04-04,196
50,은퇴,결혼,전문학교,없음,대출있음,없음,유선전화,591,5,,0,no,2018-04-04,197
50,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,336,10,,0,no,2018-04-05,198
30,산업노동자,이혼,고졸,없음,없음,없음,유선전화,29,2,,0,no,2018-04-05,199
40,회사원,미혼,대졸학사,없음,없음,없음,유선전화,266,4,,0,no,2018-04-05,200
40,회사원,결혼,미확인,없음,없음,없음,유선전화,45,2,,0,no,2018-04-05,201
30,산업노동자,결혼,고졸,없음,없음,없음,유선전화,298,3,,0,no,2018-04-06,202
30,회사원,결혼,전문학교,없음,없음,없음,유선전화,1043,2,,0,no,2018-04-07,203
30,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,83,3,,0,no,2018-04-07,204
20,산업노동자,미혼,고졸,없음,없음,없음,유선전화,282,2,,0,no,2018-04-08,205
30,산업노동자,미혼,전문학교,없음,없음,대출있음,유선전화,209,2,,0,no,2018-04-10,206
30,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,106,2,,0,no,2018-04-10,207
20,기업가,미혼,전문학교,없음,대출있음,없음,유선전화,157,2,,0,no,2018-04-11,208
30,공무원,이혼,대졸학사,없음,대출있음,없음,유선전화,197,2,,0,no,2018-04-12,209
40,미확인,결혼,중졸,미확인,없음,없음,유선전화,257,2,,0,no,2018-04-13,210
40,회사원,결혼,대졸학사,미확인,없음,없음,유선전화,42,4,,0,no,2018-04-13,211
30,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,319,5,,0,no,2018-04-13,212
20,공무원,결혼,대졸학사,없음,없음,없음,유선전화,371,2,,0,no,2018-04-13,213
40,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,383,3,,0,no,2018-04-13,214
30,회사원,이혼,전문학교,없음,대출있음,없음,유선전화,110,2,,0,no,2018-04-13,215
40,산업노동자,이혼,중졸,미확인,없음,없음,유선전화,88,2,,0,no,2018-04-13,216
40,회사원,결혼,고졸,없음,없음,없음,유선전화,97,5,,0,no,2018-04-13,217
30,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,335,3,,0,no,2018-04-14,218
30,공무원,결혼,대졸학사,없음,없음,없음,유선전화,15,10,,0,no,2018-04-14,219
20,자영업자,미혼,고졸,없음,대출있음,없음,유선전화,4,4,,0,no,2018-04-14,220
50,회사원,결혼,전문학교,미확인,없음,없음,유선전화,5,3,,0,no,2018-04-14,221
50,회사원,결혼,전문학교,미확인,없음,없음,유선전화,178,3,,0,no,2018-04-14,222
