age,group_job,is_married,edu,is_mortgage,is_personal_loan,call_duration,no_call_past,is_contract,card_type
30,공무원,결혼,고졸,없음,대출있음,161,0,no,112
30,서비스종사자,결혼,전문학교,대출있음,대출있음,383,0,no,113
30,서비스종사자,결혼,전문학교,대출있음,대출있음,184,0,no,114
30,주부,결혼,전문학교,없음,없음,122,0,no,115
30,기술자,이혼,석박사,대출있음,없음,137,0,no,116
30,회사원,결혼,전문학교,없음,없음,189,0,no,117
30,산업노동자,결혼,고졸,대출있음,없음,88,0,no,118
40,산업노동자,이혼,고졸,없음,없음,418,0,no,119
30,자영업자,결혼,대졸학사,없음,없음,17,0,no,120
50,공무원,미혼,석박사,없음,없음,233,0,no,121
40,기술자,이혼,석박사,없음,없음,445,0,no,122
30,회사원,결혼,대졸학사,대출있음,없음,623,0,no,123
20,서비스종사자,미혼,전문학교,없음,없음,260,0,no,124
30,기술자,결혼,석박사,대출있음,없음,316,0,no,125
40,회사원,결혼,전문학교,없음,없음,650,0,no,126
30,주부,결혼,전문학교,대출있음,없음,207,0,no,127
30,미취업자,미혼,중졸,대출있음,없음,226,0,no,128
20,서비스종사자,미혼,전문학교,미확인,미확인,1307,0,no,129
30,기술자,결혼,석박사,대출있음,없음,104,0,no,130
30,회사원,결혼,전문학교,없음,없음,143,0,no,131
50,공무원,결혼,고졸,대출있음,없음,187,0,no,132
40,산업노동자,이혼,고졸,대출있음,없음,748,0,no,133
40,산업노동자,결혼,고졸,없음,없음,486,0,no,134
20,산업노동자,결혼,고졸,대출있음,없음,492,0,no,135
50,은퇴,이혼,중졸,대출있음,대출있음,485,0,no,136
30,기술자,결혼,대졸학사,대출있음,없음,197,0,no,137
20,산업노동자,결혼,고졸,없음,없음,304,0,no,138
40,기업가,결혼,석박사,대출있음,없음,51,0,no,139
50,산업노동자,결혼,전문학교,대출있음,없음,836,0,no,140
40,산업노동자,결혼,고졸,없음,없음,394,0,no,141
50,미확인,결혼,전문학교,대출있음,없음,125,0,no,142
50,기술자,결혼,전문학교,없음,없음,315,0,no,143
40,주부,결혼,중졸,없음,없음,506,0,yes,144
40,기술자,결혼,석박사,없음,없음,288,0,no,145
30,회사원,이혼,전문학교,대출있음,대출있음,354,0,no,146
30,기술자,결혼,석박사,미확인,미확인,154,0,no,147
20,산업노동자,결혼,전문학교,대출있음,대출있음,184,0,no,148
30,회사원,결혼,대졸학사,대출있음,없음,563,0,no,149
30,기술자,결혼,석박사,없음,없음,450,0,no,150
40,회사원,결혼,대졸학사,대출있음,없음,34,0,no,151
20,산업노동자,미혼,중졸,대출있음,대출있음,371,0,no,152
30,산업노동자,결혼,석박사,대출있음,없음,518,0,no,153
30,회사원,결혼,대졸학사,없음,없음,111,0,no,154
40,회사원,이혼,대졸학사,대출있음,없음,176,0,no,155
20,산업노동자,미혼,중졸,대출있음,대출있음,196,0,no,156
30,산업노동자,결혼,전문학교,대출있음,없음,85,0,no,157
30,산업노동자,결혼,고졸,없음,없음,91,0,no,158
40,서비스종사자,이혼,전문학교,없음,없음,172,0,no,159
30,산업노동자,결혼,고졸,없음,없음,252,0,no,160
30,기술자,결혼,석박사,대출있음,없음,265,0,no,161
30,기술자,결혼,대졸학사,없음,없음,899,0,no,162
30,산업노동자,결혼,고졸,대출있음,없음,588,0,no,163
20,산업노동자,미혼,전문학교,없음,없음,393,0,no,164
30,기술자,미혼,대졸학사,없음,없음,857,0,yes,165
20,서비스종사자,이혼,검정고시,대출있음,없음,205,0,no,166
40,회사원,결혼,전문학교,미확인,미확인,164,0,no,167
30,공무원,결혼,대졸학사,미확인,미확인,178,0,no,168
30,기술자,미혼,대졸학사,없음,없음,127,0,no,169
50,미취업자,결혼,전문학교,없음,대출있음,38,0,no,170
30,기술자,결혼,석박사,없음,없음,127,0,no,171
30,미확인,미혼,검정고시,대출있음,없음,660,0,no,172
20,산업노동자,미혼,중졸,대출있음,없음,1681,0,yes,173
30,기술자,결혼,전문학교,없음,없음,208,0,no,174
40,자영업자,결혼,대졸학사,없음,없음,518,0,no,175
50,은퇴,결혼,중졸,대출있음,없음,316,0,no,176
20,기술자,미혼,대졸학사,없음,없음,171,0,no,177
20,회사원,미혼,고졸,없음,없음,272,0,no,178
30,산업노동자,결혼,석박사,대출있음,없음,143,0,no,179
40,산업노동자,이혼,고졸,대출있음,없음,572,0,no,180
30,회사원,결혼,대졸학사,없음,없음,573,0,no,181
50,회사원,이혼,대졸학사,대출있음,없음,244,0,no,182
50,기업가,결혼,중졸,대출있음,없음,384,0,no,183
30,기술자,이혼,석박사,없음,없음,240,0,no,184
40,미취업자,이혼,전문학교,대출있음,없음,269,0,no,185
20,산업노동자,결혼,고졸,대출있음,없음,488,0,no,186
30,공무원,미혼,대졸학사,대출있음,없음,83,0,no,187
40,회사원,결혼,전문학교,대출있음,없음,100,0,no,188
30,산업노동자,결혼,검정고시,대출있음,없음,811,0,no,189
50,공무원,결혼,고졸,없음,없음,890,0,no,190
40,산업노동자,이혼,고졸,없음,없음,159,0,no,191
40,회사원,이혼,대졸학사,없음,없음,681,0,yes,192
30,기술자,결혼,고졸,없음,없음,443,0,no,193
40,산업노동자,이혼,고졸,없음,없음,1162,0,no,194
50,기업가,결혼,대졸학사,없음,대출있음,1697,0,yes,195
20,산업노동자,미혼,검정고시,없음,없음,244,0,no,196
30,회사원,미혼,전문학교,없음,없음,860,0,yes,197
40,주부,이혼,검정고시,대출있음,없음,295,0,no,198
40,기술자,결혼,전문학교,대출있음,없음,139,0,no,199
60,은퇴,결혼,석박사,없음,없음,280,0,no,200
20,회사원,결혼,고졸,대출있음,없음,86,0,no,201
30,기술자,결혼,석박사,없음,없음,154,0,no,202
50,기술자,결혼,석박사,없음,없음,113,0,no,203
20,회사원,미혼,고졸,대출있음,없음,83,0,no,204
40,기술자,이혼,대졸학사,대출있음,대출있음,297,0,no,205
40,공무원,결혼,대졸학사,미확인,미확인,291,0,no,206
30,자영업자,결혼,전문학교,없음,대출있음,394,0,no,207
30,기술자,결혼,대졸학사,대출있음,없음,72,0,no,208
20,산업노동자,결혼,고졸,없음,없음,151,0,no,209
50,서비스종사자,이혼,전문학교,대출있음,없음,312,0,no,210
30,기술자,미혼,석박사,없음,없음,474,0,no,211
40,산업노동자,이혼,고졸,없음,없음,189,0,no,212
50,서비스종사자,결혼,전문학교,없음,없음,91,0,no,213
50,회사원,결혼,대졸학사,대출있음,대출있음,232,0,no,214
40,기술자,결혼,석박사,대출있음,없음,446,0,no,215
30,회사원,결혼,전문학교,없음,없음,153,0,no,216
40,서비스종사자,이혼,전문학교,없음,없음,111,0,no,217
50,서비스종사자,이혼,전문학교,대출있음,없음,72,0,no,218
50,산업노동자,결혼,중졸,없음,없음,559,0,no,219
30,산업노동자,이혼,고졸,없음,없음,205,0,no,220
30,서비스종사자,결혼,전문학교,대출있음,없음,189,0,no,221
40,공무원,결혼,대졸학사,없음,없음,237,0,no,222
30,회사원,결혼,전문학교,없음,없음,230,0,no,223
20,미취업자,미혼,대졸학사,없음,없음,96,0,no,224
50,자영업자,결혼,대졸학사,대출있음,없음,162,0,no,225
30,서비스종사자,결혼,전문학교,대출있음,없음,127,0,no,226
40,산업노동자,결혼,고졸,대출있음,없음,239,0,no,227
50,회사원,미혼,대졸학사,대출있음,없음,222,0,no,87
30,기술자,결혼,전문학교,대출있음,없음,69,0,no,88
30,서비스종사자,미혼,검정고시,대출있음,대출있음,501,0,no,89
50,회사원,결혼,대졸학사,없음,없음,192,0,no,90
40,산업노동자,이혼,중졸,대출있음,없음,273,0,no,91
40,산업노동자,결혼,고졸,대출있음,없음,281,0,no,92
30,회사원,미혼,대졸학사,대출있음,없음,175,0,no,93
40,회사원,결혼,전문학교,없음,없음,465,0,no,94
30,산업노동자,결혼,검정고시,대출있음,없음,175,0,no,95
50,기술자,결혼,전문학교,대출있음,없음,87,0,no,96
20,회사원,미혼,전문학교,대출있음,없음,292,0,no,97
30,회사원,미혼,전문학교,대출있음,없음,49,0,no,98
30,산업노동자,미혼,전문학교,대출있음,없음,198,0,no,99
30,회사원,결혼,전문학교,미확인,미확인,23,0,no,100
30,기술자,결혼,석박사,미확인,미확인,575,0,no,101
30,산업노동자,결혼,검정고시,미확인,미확인,67,0,no,102
20,회사원,미혼,대졸학사,대출있음,없음,248,0,no,103
30,자영업자,결혼,대졸학사,없음,없음,108,0,no,104
20,자영업자,미혼,대졸학사,대출있음,없음,373,0,no,105
40,서비스종사자,미혼,대졸학사,없음,없음,112,0,no,106
30,산업노동자,미혼,고졸,없음,없음,395,0,no,107
30,서비스종사자,결혼,전문학교,대출있음,없음,229,0,no,108
40,서비스종사자,결혼,전문학교,미확인,미확인,54,0,no,109
40,공무원,결혼,대졸학사,대출있음,없음,135,0,no,110
20,산업노동자,결혼,전문학교,없음,없음,357,0,no,111
30,미취업자,이혼,대졸학사,대출있음,없음,152,0,no,112
30,산업노동자,결혼,검정고시,없음,대출있음,36,0,no,113
30,자영업자,결혼,대졸학사,대출있음,없음,206,0,no,114
30,자영업자,결혼,중졸,없음,없음,389,0,no,115
30,서비스종사자,미혼,석박사,없음,없음,314,0,no,116
50,회사원,결혼,전문학교,없음,없음,66,0,no,117
30,회사원,결혼,대졸학사,대출있음,없음,86,0,no,118
30,기술자,결혼,석박사,없음,없음,489,0,no,119
50,기술자,결혼,검정고시,대출있음,없음,85,0,no,120
30,산업노동자,결혼,고졸,없음,대출있음,117,0,no,121
50,산업노동자,이혼,고졸,없음,없음,832,0,no,122
20,산업노동자,미혼,중졸,없음,없음,149,0,no,123
50,공무원,이혼,대졸학사,없음,없음,634,0,no,124
40,자영업자,결혼,고졸,없음,없음,173,0,no,125
30,산업노동자,결혼,고졸,대출있음,없음,151,0,no,126
40,회사원,결혼,전문학교,대출있음,없음,987,0,no,127
30,회사원,미혼,대졸학사,대출있음,없음,66,0,no,128
30,산업노동자,결혼,고졸,대출있음,없음,139,0,no,129
20,서비스종사자,이혼,검정고시,없음,없음,281,0,no,130
50,서비스종사자,결혼,전문학교,없음,없음,132,0,no,131
30,서비스종사자,결혼,고졸,대출있음,대출있음,369,0,no,132
30,서비스종사자,이혼,전문학교,대출있음,대출있음,88,0,no,133
40,산업노동자,이혼,미확인,대출있음,대출있음,799,0,yes,134
40,산업노동자,결혼,전문학교,미확인,미확인,671,0,no,135
40,서비스종사자,결혼,전문학교,대출있음,없음,397,0,no,136
50,서비스종사자,이혼,전문학교,대출있음,없음,935,0,no,137
30,공무원,결혼,대졸학사,대출있음,없음,189,0,no,138
30,산업노동자,미혼,고졸,대출있음,없음,165,0,no,139
50,산업노동자,결혼,중졸,미확인,미확인,21,0,no,140
30,기업가,결혼,검정고시,미확인,미확인,234,0,no,141
30,회사원,미혼,대졸학사,없음,없음,81,0,no,142
30,회사원,미혼,전문학교,대출있음,없음,59,0,no,143
50,산업노동자,결혼,중졸,없음,없음,233,0,no,144
30,자영업자,이혼,미확인,없음,없음,1161,0,no,145
30,서비스종사자,결혼,전문학교,없음,없음,265,0,no,146
30,서비스종사자,미혼,전문학교,없음,없음,173,0,no,147
20,주부,미혼,전문학교,대출있음,없음,178,0,no,148
30,서비스종사자,미혼,고졸,대출있음,없음,203,0,no,149
30,서비스종사자,미혼,전문학교,없음,없음,45,0,no,150
40,기업가,결혼,석박사,없음,없음,86,0,no,151
40,미확인,결혼,검정고시,없음,없음,254,0,no,152
30,산업노동자,미혼,전문학교,대출있음,대출있음,131,0,no,153
20,회사원,결혼,대졸학사,없음,없음,239,0,no,154
40,산업노동자,결혼,검정고시,없음,없음,207,0,no,155
30,산업노동자,결혼,전문학교,없음,없음,713,0,no,156
20,회사원,미혼,대졸학사,없음,없음,165,0,no,157
50,회사원,결혼,전문학교,없음,없음,260,0,no,158
30,산업노동자,결혼,고졸,없음,없음,923,0,yes,159
50,기술자,결혼,석박사,대출있음,없음,150,0,no,160
30,서비스종사자,결혼,검정고시,없음,없음,155,0,no,161
40,기업가,결혼,대졸학사,없음,없음,433,0,no,162
40,회사원,이혼,전문학교,대출있음,없음,202,0,no,163
30,서비스종사자,결혼,전문학교,없음,없음,227,0,no,164
50,기술자,결혼,전문학교,없음,없음,214,0,no,165
40,회사원,미혼,미확인,대출있음,없음,30,0,no,166
50,산업노동자,이혼,전문학교,없음,없음,206,0,no,167
30,회사원,결혼,대졸학사,대출있음,대출있음,362,0,no,168
30,회사원,결혼,전문학교,없음,없음,15,0,no,169
30,자영업자,결혼,중졸,대출있음,없음,315,0,no,170
40,산업노동자,결혼,전문학교,없음,없음,250,0,no,171
30,기술자,결혼,석박사,없음,없음,700,0,no,172
40,산업노동자,결혼,검정고시,없음,없음,154,0,no,173
20,기업가,결혼,검정고시,대출있음,없음,190,0,no,174
30,산업노동자,결혼,검정고시,없음,없음,20,0,no,175
40,산업노동자,결혼,미확인,대출있음,없음,191,0,no,176
50,회사원,이혼,대졸학사,대출있음,대출있음,363,0,no,177
40,산업노동자,미혼,중졸,없음,없음,339,0,no,178
30,서비스종사자,결혼,전문학교,대출있음,대출있음,521,0,yes,179
30,기술자,결혼,석박사,없음,없음,135,0,no,180
30,회사원,미혼,대졸학사,없음,대출있음,110,0,no,181
30,기술자,결혼,석박사,없음,없음,142,0,no,182
40,산업노동자,결혼,고졸,대출있음,없음,173,0,no,183
50,회사원,미혼,석박사,없음,없음,291,0,no,184
30,기술자,결혼,석박사,없음,없음,293,0,no,185
20,서비스종사자,결혼,전문학교,대출있음,없음,322,0,no,186
50,미취업자,결혼,중졸,대출있음,없음,339,0,no,187
50,산업노동자,결혼,중졸,없음,없음,304,0,no,188
40,산업노동자,결혼,중졸,없음,없음,526,0,no,189
40,기술자,결혼,전문학교,대출있음,없음,78,0,no,190
30,회사원,미혼,미확인,없음,대출있음,219,0,no,191
30,산업노동자,결혼,중졸,대출있음,없음,72,0,no,192
30,산업노동자,결혼,중졸,없음,없음,72,0,no,193
50,산업노동자,결혼,중졸,대출있음,없음,42,0,no,194
40,산업노동자,결혼,고졸,없음,없음,407,0,no,195
20,서비스종사자,결혼,전문학교,없음,없음,136,0,no,196
30,산업노동자,미혼,전문학교,대출있음,없음,158,0,no,197
30,산업노동자,결혼,고졸,대출있음,없음,405,0,no,198
40,기술자,미혼,대졸학사,대출있음,없음,417,0,no,199
40,산업노동자,미혼,미확인,대출있음,없음,48,0,no,200
30,주부,결혼,검정고시,대출있음,없음,201,0,no,201
20,회사원,결혼,대졸학사,대출있음,없음,101,0,no,202
50,산업노동자,결혼,중졸,없음,없음,214,0,no,203
30,기술자,미혼,석박사,없음,없음,350,0,no,204
30,회사원,결혼,전문학교,대출있음,없음,433,0,no,205
30,기업가,결혼,대졸학사,없음,대출있음,253,0,no,206
40,산업노동자,결혼,검정고시,대출있음,없음,329,0,no,207
50,회사원,이혼,대졸학사,대출있음,없음,628,0,yes,208
30,산업노동자,결혼,검정고시,대출있음,없음,110,0,no,209
30,회사원,결혼,전문학교,대출있음,없음,259,0,no,210
30,서비스종사자,결혼,전문학교,대출있음,없음,260,0,no,211
30,기술자,이혼,석박사,대출있음,없음,363,0,no,212
40,산업노동자,이혼,검정고시,대출있음,없음,149,0,no,213
40,산업노동자,이혼,검정고시,대출있음,없음,174,0,no,214
20,서비스종사자,미혼,고졸,없음,대출있음,83,0,no,215
50,공무원,결혼,중졸,없음,없음,92,0,no,216
40,산업노동자,이혼,검정고시,없음,없음,245,0,no,217
40,공무원,결혼,미확인,대출있음,대출있음,260,0,no,218
30,회사원,이혼,전문학교,없음,없음,346,0,no,219
30,서비스종사자,미혼,전문학교,미확인,미확인,271,0,no,220
20,산업노동자,미혼,전문학교,없음,없음,203,0,no,221
40,공무원,결혼,대졸학사,없음,없음,206,0,no,222
